glpostingdate,timestamp,aftercloseflag,sourcename,glaccountid,glaccountname,deptname,divisionname,deptid,dividx,username,ref1,sourceidx,drcr,amount,dr,cr,reportdate,astitle,ascompanyname,rolluppayments,ponum
10/9/25 0:00,10/17/25 9:51,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,North American Produce`203727Philadelphia,10,D,6400,6400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",41,
10/10/25 0:00,10/13/25 14:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203732Lima, OH",10,D,3915,3915,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",261,
10/10/25 0:00,10/13/25 14:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203732Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",263,
10/10/25 0:00,10/13/25 14:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203734Lima, OH",10,D,3915,3915,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",264,
10/10/25 0:00,10/13/25 14:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203734Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",266,
10/10/25 0:00,10/13/25 14:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203733Lima, OH",10,D,3915,3915,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",267,
10/10/25 0:00,10/13/25 14:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203733Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",269,
10/10/25 0:00,10/13/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Maximum Quality Foods`203689Maximum Quality Foods, Inc",10,D,5800,5800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",133,
10/10/25 0:00,10/13/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"McAneny Bros`203496Ebensburg, PA",10,D,5800,5800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",152,
10/10/25 0:00,10/13/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Mrs. Dennis' Potato Farm, Inc.`203673Wauseon, OH",10,D,5000,5000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",153,
10/10/25 0:00,10/13/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,North American Produce`203790Philadelphia,10,D,6400,6400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",172,
10/10/25 0:00,10/13/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203715Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",173,
10/10/25 0:00,10/13/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203695Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",174,
10/10/25 0:00,10/13/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203607Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",175,
10/10/25 0:00,10/13/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203606Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",176,
10/10/25 0:00,10/13/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203605Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",188,
10/10/25 0:00,10/13/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203716Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",189,
10/10/25 0:00,10/13/25 14:39,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203770Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",190,
10/10/25 0:00,10/13/25 14:39,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Piggly Wiggly Alabama Distributing Co.`203592AL,10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",200,
10/10/25 0:00,10/13/25 14:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Powerhouse Produce`203799Lawrenceville, GA",10,D,0,0,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",201,
10/10/25 0:00,10/13/25 14:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Powerhouse Produce`203799Lawrenceville, GA",10,D,0,0,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",202,
10/10/25 0:00,10/13/25 14:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Progressive Produce Corp.`203672SAFEWAY AZ,10,D,3000,3000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",208,
10/10/25 0:00,10/13/25 14:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203644La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",230,
10/10/25 0:00,10/13/25 14:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203648La Mirada, CA",10,D,1900,1900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",231,
10/10/25 0:00,10/13/25 14:41,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203728MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",237,
10/10/25 0:00,10/13/25 14:41,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203729MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",238,
10/10/25 0:00,10/13/25 14:42,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203664MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",239,
10/10/25 0:00,10/13/25 14:42,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203725FARGO",10,D,3400,3400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",248,
10/10/25 0:00,10/13/25 14:47,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"WinCo Foods`203657Modesto, CA",10,D,1900,1900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",78,
10/10/25 0:00,10/15/25 7:12,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,Piggly Wiggly Alabama Distributing Co.`203530AL,10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",744,
10/10/25 0:00,10/15/25 12:23,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,CLINT,"Maximum Quality Foods`203689Maximum Quality Foods, Inc",10,C,-5800,0,5800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",976,
10/10/25 0:00,10/15/25 12:23,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,CLINT,"Maximum Quality Foods`203689Maximum Quality Foods, Inc",10,D,7662,7662,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",977,
10/10/25 0:00,10/15/25 13:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`203770Ca,10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",591,
10/10/25 0:00,10/15/25 13:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`203770Ca,10,D,1900,1900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",592,
10/10/25 0:00,10/15/25 13:09,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`203715Ca,10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",609,
10/10/25 0:00,10/15/25 13:09,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,O.K. Produce`203715Ca,10,D,2550,2550,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",610,
10/10/25 0:00,10/15/25 13:35,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203644La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",210,
10/10/25 0:00,10/15/25 13:35,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203644La Mirada, CA",10,D,2097,2097,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",211,
10/10/25 0:00,10/15/25 13:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`203672SAFEWAY AZ,10,C,-3000,0,3000,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",216,
10/10/25 0:00,10/15/25 13:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`203672SAFEWAY AZ,10,D,3385,3385,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",217,
10/10/25 0:00,10/15/25 13:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203725FARGO",10,C,-3400,0,3400,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",90,
10/10/25 0:00,10/15/25 13:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203725FARGO",10,D,3430,3430,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",91,
10/10/25 0:00,10/15/25 13:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203728MI",10,C,-4700,0,4700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",92,
10/10/25 0:00,10/15/25 13:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203728MI",10,D,4620,4620,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",93,
10/10/25 0:00,10/15/25 13:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203729MI",10,C,-4700,0,4700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",94,
10/10/25 0:00,10/15/25 13:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203729MI",10,D,4853,4853,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",95,
10/10/25 0:00,10/16/25 13:39,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118468HAULING EQUIPMENT EXETER",7,D,3975,3975,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",806,
10/10/25 0:00,10/29/25 14:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,"Bob Evans Farms`203734Lima, OH",10,C,-3915,0,3915,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",868,
10/10/25 0:00,10/29/25 14:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,"Bob Evans Farms`203734Lima, OH",10,D,3989.82,3989.82,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",869,
10/10/25 0:00,10/29/25 14:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,"Bob Evans Farms`203733Lima, OH",10,C,-3915,0,3915,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",872,
10/10/25 0:00,10/29/25 14:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,"Bob Evans Farms`203733Lima, OH",10,D,4014.18,4014.18,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",873,
10/10/25 0:00,10/29/25 14:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,"Bob Evans Farms`203732Lima, OH",10,C,-3915,0,3915,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",874,
10/10/25 0:00,10/29/25 14:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,"Bob Evans Farms`203732Lima, OH",10,D,4008.96,4008.96,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",875,
10/10/25 0:00,10/29/25 14:55,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203664MI",10,C,-4700,0,4700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",159,
10/10/25 0:00,10/29/25 14:55,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203664MI",10,D,4710,4710,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",160,
10/10/25 0:00,10/29/25 14:55,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"WinCo Foods`203657Modesto, CA",10,C,-1900,0,1900,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",161,
10/10/25 0:00,10/29/25 14:55,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"WinCo Foods`203657Modesto, CA",10,D,1820,1820,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",162,
10/11/25 0:00,10/13/25 14:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bay Shore Produce`203691Miami, FL",10,D,8000,8000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",260,
10/11/25 0:00,10/13/25 14:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"McAneny Bros`203495Ebensburg, PA",10,D,5800,5800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",151,
10/11/25 0:00,10/13/25 14:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203772Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",187,
10/11/25 0:00,10/13/25 14:39,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203771Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",191,
10/11/25 0:00,10/13/25 14:39,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Piggly Wiggly Alabama Distributing Co.`203698AL,10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",199,
10/11/25 0:00,10/13/25 14:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Progressive Produce Corp.`203671S&F RANCHO,10,D,2400,2400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",209,
10/11/25 0:00,10/13/25 14:41,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203792MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",232,
10/11/25 0:00,10/13/25 14:42,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203365FARGO",10,D,3400,3400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",240,
10/11/25 0:00,10/13/25 14:42,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203726FARGO",10,D,3400,3400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",249,
10/11/25 0:00,10/13/25 14:46,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,WinCo Foods`203730Boise,10,D,700,700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",53,
10/11/25 0:00,10/13/25 14:46,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"WinCo Foods`203690Modesto, CA",10,D,700,700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",54,
10/11/25 0:00,10/15/25 13:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`203671S&F RANCHO,10,C,-2400,0,2400,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",214,
10/11/25 0:00,10/15/25 13:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`203671S&F RANCHO,10,D,1900,1900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",215,
10/11/25 0:00,10/15/25 13:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,WinCo Foods`203730Boise,10,C,-700,0,700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",96,
10/11/25 0:00,10/15/25 13:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,WinCo Foods`203730Boise,10,D,1200,1200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",97,
10/11/25 0:00,10/15/25 13:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203792MI",10,C,-4700,0,4700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",98,
10/11/25 0:00,10/15/25 13:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203792MI",10,D,4829,4829,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",99,
10/11/25 0:00,10/29/25 14:54,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"WinCo Foods`203690Modesto, CA",10,C,-700,0,700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",291,
10/11/25 0:00,10/29/25 14:54,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"WinCo Foods`203690Modesto, CA",10,D,2310,2310,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",292,
10/11/25 0:00,10/29/25 14:56,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203365FARGO",10,C,-3400,0,3400,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",163,
10/11/25 0:00,10/29/25 14:56,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203365FARGO",10,D,3435,3435,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",164,
10/12/25 0:00,10/13/25 14:59,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203773Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",134,
10/13/25 0:00,10/15/25 8:49,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,ROSA,US Foodservice- Chicago`203789IL,10,D,3975,3975,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",480,
10/13/25 0:00,10/15/25 9:48,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Consumer Fresh Produce, Inc.`203795Pittsburgh",10,C,-228,0,228,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",178,
10/13/25 0:00,10/15/25 9:48,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Consumer Fresh Produce, Inc.`203795Pittsburgh",10,C,-92,0,92,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",179,
10/13/25 0:00,10/15/25 9:48,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Consumer Fresh Produce, Inc.`203795Pittsburgh",10,D,16425,16425,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",177,
10/13/25 0:00,10/15/25 9:49,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"E. W. Kean Co Inc`203801Philadelphia, PA",10,D,6100,6100,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",192,
10/13/25 0:00,10/15/25 9:51,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203775Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",233,
10/13/25 0:00,10/15/25 9:51,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203781Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",241,
10/13/25 0:00,10/15/25 9:52,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203776Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",242,
10/13/25 0:00,10/15/25 9:52,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203793MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",250,
10/13/25 0:00,10/15/25 9:55,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"WinCo Foods`203785Modesto, CA",10,D,1900,1900,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1,
10/13/25 0:00,10/15/25 13:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,"Consumer Fresh Produce, Inc.`203795Pittsburgh",10,C,-16425,0,16425,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",579,
10/13/25 0:00,10/15/25 13:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,"Consumer Fresh Produce, Inc.`203795Pittsburgh",10,D,15273,15273,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",580,
10/13/25 0:00,10/16/25 14:19,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,BEAU,North American Produce`203794Philadelphia,10,D,6400,6400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",686,
10/13/25 0:00,10/29/25 14:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,US Foodservice- Chicago`203789IL,10,C,-3975,0,3975,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",846,
10/13/25 0:00,10/29/25 14:28,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,SCOTT,US Foodservice- Chicago`203789IL,10,D,4200,4200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",847,
